manufacturer_name,year_content,fleet,fuel_efficiency,volume,source,source_detail,source_url
GM,87,87DP,26.9,3503956,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,87,87OT2,20.8,795696,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,87,87OT4,19,333332,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,87,87IP,39,305188,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,87,87IP,33.2,764400,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,87,87IP,34.8,231537,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,87,87IP,38.8,30741,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,87,87OT2,29.6,43945,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,87,87OT4,21.8,34462,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
JAGUAR,87,87IP,19.3,15881,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MASERATI,87,87IP,17.8,706,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,87,87IP,29.6,215576,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,87,87OT,26.2,199286,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MERCEDES,87,87IP,22.3,110954,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,87,87IP,31.7,75266,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,87,87OT2,27.5,41685,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,87,87OT4,21.7,16265,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,87,87IP,29.7,812888,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,87,87OT,23.5,236752,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PEUGEOT,87,87IP,24.1,8080,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PORSCHE,87,87IP,25.4,31616,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROLLS ROYCE,87,87IP,11.4,1168,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROVER,87,87OT4,16.4,1761,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SAAB,87,87IP,26.2,53354,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
STERLING,87,87IP,23.5,16453,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,87,87IP,31,115839,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,87,87OT4,27.6,67423,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,87,87IP,50.4,4587,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,87,87OT4,33.1,63091,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,87,87IP,33.4,642246,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,87,87OT2,27.8,203848,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,87,87OT4,23.8,153838,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VOLVO,87,87IP,26.4,112600,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,87,87IP,30.1,235233,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,87,87OT,19,12623,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
YUGO,87,87IP,33.9,48753,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BERTONE,88,88IP,29.4,209,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,88,88IP,21.7,76332,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,88,88DP,28.5,967067,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,88,88OT,21.2,876409,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,88,88IP,30.7,169168,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,88,88IT,22.4,95447,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CX-AUTOMOTIVE,88,88IP,22.6,22,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIHATSU,88,88IP,46.8,13522,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FIAT,88,88IP,22.6,5278,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,88,88DP,26.6,2141053,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,88,88OT,20.6,1249808,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,88,88IP,35.9,212329,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,88,88DP,27.6,3461080,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,88,88OT2,20.9,1093319,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,88,88OT4,18.6,459153,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,88,88IP,37.6,397768,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,88,88IP,32.1,848142,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,88,88IP,34.5,296987,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,88,88IP,34.9,33754,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,88,88OT2,26.1,29617,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,88,88OT4,20,67284,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
JAGUAR,88,88IP,22.1,28626,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,88,88IP,28.7,278784,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,88,88OT,26.4,88159,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MERCEDES,88,88IP,21.3,77853,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,88,88IP,31.2,61150,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,88,88OT2,27.2,49400,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,88,88OT4,21.3,12433,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,88,88IP,30.8,441949,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,88,88OT,22.8,154679,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PEUGEOT,88,88IP,23.6,4019,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PORSCHE,88,88IP,24.7,16137,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROLLS ROYCE,88,88IP,12.4,1216,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ROVER,88,88OT4,16.7,3957,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SAAB,88,88IP,26.5,44658,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
STERLING,88,88IP,23.6,10401,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,88,88IP,31.9,105075,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUBARU,88,88OT4,30.9,53000,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,88,88IP,50.3,3188,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
SUZUKI,88,88OT4,33.3,83107,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,88,88IP,33,660876,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,88,88OT2,25.8,141836,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
TOYOTA,88,88OT4,23.2,143038,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VOLVO,88,88IP,26,94925,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,88,88IP,30.5,200569,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
VW,88,88OT,19.9,3738,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
YUGO,88,88IP,34,42543,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
BMW,89,89IP,22.2,69412,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,89,89DP,28,874631,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,89,89OT,21.1,934934,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,89,89IP,30.3,164836,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CHRYSLER,89,89IT,20.5,72217,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
CX AUTOMOTIVE,89,89IP,20.8,15,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
DAIHATSU,89,89IP,44.1,15812,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FIAT,89,89IP,22.1,3046,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,89,89DP,26.6,2002593,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,89,89OT,20.1,1161824,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
FORD,89,89IP,31.7,350134,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,89,89DP,27.3,3337532,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,89,89OT,20.3,1516382,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,89,89IP,40.4,177458,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
GM,89,89IT4,31.2,14761,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HONDA,89,89IP,31.6,754499,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
HYUNDAI,89,89IP,33.4,216667,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,89,89IP,35.8,19469,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,89,89OT2,25.5,39633,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
ISUZU,89,89OT4,19.7,57381,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
JAGUAR,89,89IP,20.8,22147,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MASERATI,89,89IP,18.7,345,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,89,89IP,29.8,218697,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MAZDA,89,89OT,25.2,134446,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MERCEDES,89,89IP,21.4,80059,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,89,89IP,31.4,79902,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,89,89OT2,27.9,25175,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
MITSUBISHI,89,89OT4,19.5,14238,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,89,89IP,30.4,478408,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
NISSAN,89,89OT,23.7,145506,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PAS,89,89DP,22.7,1550,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
PEUGEOT,89,89IP,25.5,9756,NHTSA (2010),US DOT NHTSA (2010) October 2010 Summary of Fuel Economy Performance,http://www.nhtsa.gov/staticfiles/rulemaking/pdf/cafe/Oct2010_Summary_Report.pdf
